,Date,Rain,Wind,Sup,Temp,Oil,sobimul,nongmul,Price,Avg_Price
1807,2017-12-16,0,3,43.1,-5.7,1332.35,1,3.8,,
1808,2017-12-17,0,1.9,38.1,-6.7,1332.35,1,3.8,,
1809,2017-12-18,3.4,1.2,80,-1.6,1332.35,1,3.8,363,240
1810,2017-12-19,0,2.1,49.4,-3.9,1332.35,1,3.8,363,240
1811,2017-12-20,0.2,1.1,68,-3.9,1332.35,1,3.8,380,240
1812,2017-12-21,0,1.2,71.4,-0.9,1332.35,1,3.8,399,236
1813,2017-12-22,0,1.1,66.6,3.4,1332.35,1,3.8,399,232
1814,2017-12-23,0,1.1,75.8,6.1,1332.35,1,3.8,,
1815,2017-12-24,20,1.9,82,2.9,1332.35,1,3.8,,
1816,2017-12-25,0,2.8,43.1,-2.1,1332.35,1,3.8,,
1817,2017-12-26,0,2.9,41.8,-3.8,1332.35,1,3.8,396,231
1818,2017-12-27,0,1.9,31.4,-6.9,1332.35,1,3.8,399,229
1819,2017-12-28,0,1.3,47,-2.1,1332.35,1,3.8,387,224
1820,2017-12-29,0,1.1,67,2.1,1332.35,1,3.8,387,223
1821,2017-12-30,0.7,0.9,79.5,1.4,1332.35,1,3.8,,
1822,2017-12-31,1,2.3,54.4,-0.3,1332.35,1,3.8,,
1823,2018-01-01,0,1.4,39.1,-1.3,1344.93,1.9,5.5,,
1824,2018-01-02,0,1.8,42,-1.8,1344.93,1.9,5.5,387,222
1825,2018-01-03,0,2.2,42.3,-4.7,1344.93,1.9,5.5,390,222
1826,2018-01-04,0,1.4,43,-4.7,1344.93,1.9,5.5,470,223
1827,2018-01-05,0,1.7,48.4,-3,1344.93,1.9,5.5,470,223
1828,2018-01-06,0,1.5,45.8,-2.8,1344.93,1.9,5.5,,
1829,2018-01-07,0,0.8,42.1,-0.8,1344.93,1.9,5.5,,
1830,2018-01-08,0.9,1.8,51.9,1.3,1344.93,1.9,5.5,461,223
1831,2018-01-09,0.5,2.9,59.4,-4.2,1344.93,1.9,5.5,469,222
1832,2018-01-10,0.3,3,52,-7.5,1344.93,1.9,5.5,469,222
1833,2018-01-11,0,2.8,49.8,-11.1,1344.93,1.9,5.5,469,221
1834,2018-01-12,0,1.7,35.4,-10.2,1344.93,1.9,5.5,469,221
1835,2018-01-13,0.4,0.8,67.3,-4.4,1344.93,1.9,5.5,,
1836,2018-01-14,0,1.2,64.1,0.6,1344.93,1.9,5.5,,
1837,2018-01-15,0.2,1.4,63.9,4.7,1344.93,1.9,5.5,471,221
1838,2018-01-16,0,0.7,59.1,3.5,1344.93,1.9,5.5,474,222
1839,2018-01-17,0,1.2,64.1,4.5,1344.93,1.9,5.5,476,222
1840,2018-01-18,0,1.9,59.6,2.1,1344.93,1.9,5.5,493,221
1841,2018-01-19,0,1.6,43,1,1344.93,1.9,5.5,499,222
1842,2018-01-20,0,1.6,57.6,2.2,1344.93,1.9,5.5,,
1843,2018-01-21,0,1,36.6,0.4,1344.93,1.9,5.5,,
1844,2018-01-22,3.3,1.5,56.5,0.2,1344.93,1.9,5.5,509,222
1845,2018-01-23,0,3.7,42,-11.7,1344.93,1.9,5.5,511,223
1846,2018-01-24,0,3.4,31.6,-14.2,1344.93,1.9,5.5,516,223
1847,2018-01-25,0,2.8,32.6,-14,1344.93,1.9,5.5,497,223
1848,2018-01-26,0,2.6,34.9,-14.8,1344.93,1.9,5.5,497,224
1849,2018-01-27,0,1.4,37.4,-9.9,1344.93,1.9,5.5,,
1850,2018-01-28,0,2.6,36,-6.3,1344.93,1.9,5.5,,
1851,2018-01-29,0,2.7,35,-8.5,1344.93,1.9,5.5,497,225
1852,2018-01-30,2.9,1.3,62,-5.3,1344.93,1.9,5.5,497,226
1853,2018-01-31,0,1.6,54.5,-2.6,1344.93,1.9,5.5,497,226
1854,2018-02-01,0,1.6,44.1,-4,1360.41,1.9,5.5,503,228
1855,2018-02-02,0,1.6,51.1,-2.4,1360.41,1.9,5.5,503,228
1856,2018-02-03,0.5,3.8,47,-7.3,1360.41,1.9,5.5,,
1857,2018-02-04,0,3.1,40.9,-9.5,1360.41,1.9,5.5,,
1858,2018-02-05,0,3,37.8,-9.4,1360.41,1.9,5.5,503,229
1859,2018-02-06,0,3.1,36.5,-10.1,1360.41,1.9,5.5,503,230
1860,2018-02-07,0,1.5,39.8,-8,1360.41,1.9,5.5,503,231
1861,2018-02-08,0,1.2,43.3,-4.4,1360.41,1.9,5.5,503,232
1862,2018-02-09,0,1.1,43.9,0.4,1360.41,1.9,5.5,504,232
1863,2018-02-10,0,3,47.4,-0.5,1360.41,1.9,5.5,,
1864,2018-02-11,0,2.7,42.5,-6.1,1360.41,1.9,5.5,,
1865,2018-02-12,0,2.7,40.8,-5.8,1360.41,1.9,5.5,506,232
1866,2018-02-13,0,2.7,54.5,-0.8,1360.41,1.9,5.5,507,233
1867,2018-02-14,0,2.6,51,3.5,1360.41,1.9,5.5,510,233
1868,2018-02-15,0,2.5,28,-0.7,1360.41,1.9,5.5,,
1869,2018-02-16,0,2.1,40.1,-1.1,1360.41,1.9,5.5,,
1870,2018-02-17,0,2.9,25.6,-3,1360.41,1.9,5.5,,
1871,2018-02-18,0,1.3,26.9,-0.4,1360.41,1.9,5.5,,
1872,2018-02-19,0,1.5,48.6,1.8,1360.41,1.9,5.5,523,234
1873,2018-02-20,0,2.5,41,0.9,1360.41,1.9,5.5,523,235
1874,2018-02-21,0,2.3,31.5,-0.9,1360.41,1.9,5.5,523,235
1875,2018-02-22,0.4,2.2,59,1.3,1360.41,1.9,5.5,540,235
1876,2018-02-23,3.7,1.9,81.1,4.2,1360.41,1.9,5.5,540,235
1877,2018-02-24,0,2.1,49.4,2.4,1360.41,1.9,5.5,,
1878,2018-02-25,0,1.7,40.6,1.9,1360.41,1.9,5.5,,
1879,2018-02-26,0,1.4,43.1,3.1,1360.41,1.9,5.5,540,234
1880,2018-02-27,0,0.9,48.8,4.2,1360.41,1.9,5.5,542,234
1881,2018-02-28,25,2,73.3,4.6,1360.41,1.9,5.5,545,235
1882,2018-03-01,0.5,3.8,61.9,-0.2,1354.58,1.9,5.5,,
1883,2018-03-02,0,1.5,34,-0.7,1354.58,1.9,5.5,548,235
1884,2018-03-03,0,1.5,38.1,7.9,1354.58,1.9,5.5,,
1885,2018-03-04,11.5,1.2,89.1,9.8,1354.58,1.9,5.5,,
1886,2018-03-05,3.5,2,67.5,5.5,1354.58,1.9,5.5,522,235
1887,2018-03-06,0,1.6,46.8,4.5,1354.58,1.9,5.5,522,234
1888,2018-03-07,0.5,1.8,54,6.4,1354.58,1.9,5.5,523,234
1889,2018-03-08,4,1.9,76,4.6,1354.58,1.9,5.5,523,233
1890,2018-03-09,0,1.5,63.3,4.5,1354.58,1.9,5.5,523,233
1891,2018-03-10,0,2,65.8,4.6,1354.58,1.9,5.5,,
1892,2018-03-11,0,2,51.3,6.4,1354.58,1.9,5.5,,
1893,2018-03-12,0,1.4,45.8,8,1354.58,1.9,5.5,530,234
1894,2018-03-13,0,1.8,60.5,12.4,1354.58,1.9,5.5,530,227
1895,2018-03-14,0,2.3,58.8,17,1354.58,1.9,5.5,530,227
1896,2018-03-15,27,2.1,92.1,12.4,1354.58,1.9,5.5,540,228
1897,2018-03-16,0,1.9,46.9,7.1,1354.58,1.9,5.5,540,228
1898,2018-03-17,0,1.5,48,6.6,1354.58,1.9,5.5,,
1899,2018-03-18,0.5,1.2,55.9,8.2,1354.58,1.9,5.5,,
1900,2018-03-19,1,2.5,64.5,8,1354.58,1.9,5.5,546,227
1901,2018-03-20,0,3.4,39.9,4.7,1354.58,1.9,5.5,546,227
1902,2018-03-21,1,1.7,64.1,2.1,1354.58,1.9,5.5,546,228
1903,2018-03-22,0,2.2,61.5,4.9,1354.58,1.9,5.5,571,229
1904,2018-03-23,0,2,55.3,6.1,1354.58,1.9,5.5,586,230
1905,2018-03-24,0,2.1,61.9,7.6,1354.58,1.9,5.5,,
1906,2018-03-25,0,1.7,65.6,9.6,1354.58,1.9,5.5,,
1907,2018-03-26,0,1.9,64.5,11,1354.58,1.9,5.5,586,231
1908,2018-03-27,0,1.6,61.1,13.3,1354.58,1.9,5.5,604,233
1909,2018-03-28,0,2.2,66.4,14,1354.58,1.9,5.5,610,233
1910,2018-03-29,0,1.6,66.3,15.4,1354.58,1.9,5.5,647,233
1911,2018-03-30,0,1.7,55.6,14.8,1354.58,1.9,5.5,639,231
1912,2018-03-31,0,1.9,52.9,14,1354.58,1.9,5.5,,
1913,2018-04-01,0,1.5,68.8,15.6,1349.06,1.9,5.5,,
1914,2018-04-02,0,1.9,64,18.4,1349.06,1.9,5.5,637,231
1915,2018-04-03,0.1,2.1,72.9,17.8,1349.06,1.9,5.5,641,231
1916,2018-04-04,18.5,1.9,67,13.4,1349.06,1.9,5.5,659,232
1917,2018-04-05,10.5,2,90.6,7.6,1349.06,1.9,5.5,709,233
1918,2018-04-06,6.5,3.1,71.6,5.8,1349.06,1.9,5.5,723,233
1919,2018-04-07,0.2,4.1,45.5,4.2,1349.06,1.9,5.5,,
1920,2018-04-08,3,1.8,59.6,3.9,1349.06,1.9,5.5,,
1921,2018-04-09,0,1.1,57.9,7.9,1349.06,1.9,5.5,693,234
1922,2018-04-10,5,3.5,51,15.1,1349.06,1.9,5.5,703,234
1923,2018-04-11,0,3,49.4,12.6,1349.06,1.9,5.5,730,234
1924,2018-04-12,0,2.6,30.5,13.3,1349.06,1.9,5.5,774,233
1925,2018-04-13,0,1.3,22.9,14.6,1349.06,1.9,5.5,781,233
1926,2018-04-14,9,1.8,78.8,9,1349.06,1.9,5.5,,
1927,2018-04-15,0,2.4,65.5,9.5,1349.06,1.9,5.5,,
1928,2018-04-16,0,1.6,41.9,11.6,1349.06,1.9,5.5,783,233
1929,2018-04-17,0,1.9,37.9,12.9,1349.06,1.9,5.5,783,233
1930,2018-04-18,0,1.9,35.4,12.4,1349.06,1.9,5.5,783,235
1931,2018-04-19,0,1.9,38.8,14,1349.06,1.9,5.5,810,235
1932,2018-04-20,0,1.3,46,18.4,1349.06,1.9,5.5,820,236
1933,2018-04-21,0,1.9,32,18.7,1349.06,1.9,5.5,,
1934,2018-04-22,15.5,1.1,57.4,15.5,1349.06,1.9,5.5,,
1935,2018-04-23,59,2.2,93.9,9.3,1349.06,1.9,5.5,820,236
1936,2018-04-24,3,1.4,63.3,12.1,1349.06,1.9,5.5,820,237
1937,2018-04-25,0,1.5,37.8,14.6,1349.06,1.9,5.5,820,241
1938,2018-04-26,0,2.1,51.9,14.9,1349.06,1.9,5.5,810,243
1939,2018-04-27,0,1.7,52.9,15.7,1349.06,1.9,5.5,824,247
1940,2018-04-28,0,2,49,15.4,1349.06,1.9,5.5,,
1941,2018-04-29,0,1.9,43.1,16.2,1349.06,1.9,5.5,,
1942,2018-04-30,0,1.6,61.6,19.2,1349.06,1.9,5.5,829,251
1943,2018-05-01,0,1.5,72.8,20.4,1380.24,1.9,5.5,,
1944,2018-05-02,12,1.9,90.4,15.1,1380.24,1.9,5.5,814,253
1945,2018-05-03,1,2.7,62.4,11.2,1380.24,1.9,5.5,799,255
1946,2018-05-04,0,2.7,45.5,14.1,1380.24,1.9,5.5,794,254
1947,2018-05-05,0,2.6,46.8,18.3,1380.24,1.9,5.5,,
1948,2018-05-06,22,1.1,86.4,16.6,1380.24,1.9,5.5,,
1949,2018-05-07,0,1.2,60.3,19.2,1380.24,1.9,5.5,,
1950,2018-05-08,0,1.7,50.9,17.5,1380.24,1.9,5.5,784,254
1951,2018-05-09,0,1.7,50.4,15.7,1380.24,1.9,5.5,770,254
1952,2018-05-10,0,2.3,67.4,15.4,1380.24,1.9,5.5,720,255
1953,2018-05-11,0,1.8,59.8,16.1,1380.24,1.9,5.5,734,260
1954,2018-05-12,32,0.9,89.3,14.2,1380.24,1.9,5.5,,
1955,2018-05-13,0.5,1.9,82.5,15.8,1380.24,1.9,5.5,,
1956,2018-05-14,0,1.4,71.4,18.2,1380.24,1.9,5.5,726,260
1957,2018-05-15,0,1.1,56.4,23.2,1380.24,1.9,5.5,699,261
1958,2018-05-16,45,1.9,93.8,22.3,1380.24,1.9,5.5,687,261
1959,2018-05-17,83,1.4,97,20.9,1380.24,1.9,5.5,650,267
1960,2018-05-18,6.5,1.3,86.8,16.3,1380.24,1.9,5.5,640,268
1961,2018-05-19,0,1.5,47.5,17.6,1380.24,1.9,5.5,,
1962,2018-05-20,0,1.4,32.1,17,1380.24,1.9,5.5,,
1963,2018-05-21,0,1.4,43.9,17.8,1380.24,1.9,5.5,640,269
1964,2018-05-22,12.5,1.1,75.5,18.1,1380.24,1.9,5.5,,
1965,2018-05-23,6.5,2.5,57.1,17.3,1380.24,1.9,5.5,631,269
1966,2018-05-24,0,2.2,47.4,18.3,1380.24,1.9,5.5,599,270
1967,2018-05-25,0,1.8,47.4,19.7,1380.24,1.9,5.5,599,267
1968,2018-05-26,0,1.4,50.1,21.8,1380.24,1.9,5.5,,
1969,2018-05-27,0,1.7,47.4,20.3,1380.24,1.9,5.5,,
1970,2018-05-28,0,1.6,49.8,22.3,1380.24,1.9,5.5,599,262
1971,2018-05-29,1,1.8,69.3,21.4,1380.24,1.9,5.5,599,264
1972,2018-05-30,0,1.9,69.8,20.2,1380.24,1.9,5.5,599,265
1973,2018-05-31,0,1.9,58.9,20.9,1380.24,1.9,5.5,507,264
1974,2018-06-01,0,1.9,50.4,23.8,1410.01,1.9,5.5,501,268
1975,2018-06-02,0,2,44.5,23.4,1410.01,1.9,5.5,,
1976,2018-06-03,0,1.6,39.4,24,1410.01,1.9,5.5,,
1977,2018-06-04,0,1.9,50.1,22.6,1410.01,1.9,5.5,496,269
1978,2018-06-05,0,1.7,52.5,23.7,1410.01,1.9,5.5,477,270
1979,2018-06-06,0,2,62.9,23,1410.01,1.9,5.5,,
1980,2018-06-07,0,2,69.3,22.2,1410.01,1.9,5.5,456,275
1981,2018-06-08,0,2.1,68,21.9,1410.01,1.9,5.5,454,278
1982,2018-06-09,0.5,1.4,60.6,23.7,1410.01,1.9,5.5,,
1983,2018-06-10,0.5,1.4,59.9,21.3,1410.01,1.9,5.5,,
1984,2018-06-11,5,1.4,67.3,20.2,1410.01,1.9,5.5,440,289
1985,2018-06-12,0,1.7,65.5,21.3,1410.01,1.9,5.5,440,291
1986,2018-06-13,0,1.5,64,22,1410.01,1.9,5.5,,
1987,2018-06-14,29,1.1,74.9,21.6,1410.01,1.9,5.5,395,292
1988,2018-06-15,16.5,1.4,60.8,21.7,1410.01,1.9,5.5,383,293
1989,2018-06-16,0,1.4,56.4,22.5,1410.01,1.9,5.5,,
1990,2018-06-17,0,1.3,66.9,22.8,1410.01,1.9,5.5,,
1991,2018-06-18,0,1.5,54.9,24.8,1410.01,1.9,5.5,374,262
1992,2018-06-19,0,1.8,61.3,22.4,1410.01,1.9,5.5,370,262
1993,2018-06-20,0,2.3,68.1,22.7,1410.01,1.9,5.5,370,264
1994,2018-06-21,0,2.2,60.1,23.7,1410.01,1.9,5.5,333,348
1995,2018-06-22,0,1.8,45.1,25,1410.01,1.9,5.5,333,327
1996,2018-06-23,0,2,50.6,24.5,1410.01,1.9,5.5,,
1997,2018-06-24,0,1.9,62.8,25.2,1410.01,1.9,5.5,,
1998,2018-06-25,0,1.2,57.1,27.1,1410.01,1.9,5.5,318,347
1999,2018-06-26,71.5,2.4,88.3,22.3,1410.01,1.9,5.5,315,341
2000,2018-06-27,1,2,81.9,22.3,1410.01,1.9,5.5,313,341
2001,2018-06-28,26.5,1.1,85.1,23.3,1410.01,1.9,5.5,291,338
2002,2018-06-29,6.5,1.5,78.5,24.7,1410.01,1.9,5.5,291,377
2003,2018-06-30,14.5,0.9,83.8,24.4,1410.01,1.9,5.5,,
2004,2018-07-01,83.5,0.8,94.6,21.9,1411.85,1.9,5.5,,
2005,2018-07-02,59.5,0.7,95.4,22.6,1411.85,1.9,5.5,284,377
2006,2018-07-03,0.1,0.8,74.4,27.4,1411.85,1.9,5.5,284,377
2007,2018-07-04,0,1.7,69.6,27.3,1411.85,1.9,5.5,286,367
2008,2018-07-05,0.5,1.2,72.8,25.3,1411.85,1.9,5.5,275,367
2009,2018-07-06,0,1.8,57.8,23.9,1411.85,1.9,5.5,275,349
2010,2018-07-07,0,1.6,51.4,23.7,1411.85,1.9,5.5,,
2011,2018-07-08,0,1.5,51.5,23.3,1411.85,1.9,5.5,,
2012,2018-07-09,14,1.1,82.3,20.8,1411.85,1.9,5.5,275,348
2013,2018-07-10,16.5,0.7,87.8,23.7,1411.85,1.9,5.5,275,363
2014,2018-07-11,3,1.3,82.9,26.8,1411.85,1.9,5.5,275,363
2015,2018-07-12,1,1.5,82.4,26.6,1411.85,1.9,5.5,272,364
2016,2018-07-13,0,1.8,74.8,27.3,1411.85,1.9,5.5,272,363
2017,2018-07-14,0,1.9,69.6,27.9,1411.85,1.9,5.5,,
2018,2018-07-15,0,1.6,69.6,28.3,1411.85,1.9,5.5,,
2019,2018-07-16,0,1.7,64.3,28.7,1411.85,1.9,5.5,272,364
2020,2018-07-17,0,1.7,66.5,28.1,1411.85,1.9,5.5,272,364
2021,2018-07-18,0,1.6,64.8,28.2,1411.85,1.9,5.5,275,365
2022,2018-07-19,0,1.6,64.1,28.7,1411.85,1.9,5.5,268,366
2023,2018-07-20,0,1.5,62.6,29.5,1411.85,1.9,5.5,264,373
2024,2018-07-21,0,1.5,53.6,30.6,1411.85,1.9,5.5,,
2025,2018-07-22,0,1.4,49.6,31.8,1411.85,1.9,5.5,,
2026,2018-07-23,0,1.8,53.8,31.7,1411.85,1.9,5.5,264,374
2027,2018-07-24,0,1.6,59.5,31.4,1411.85,1.9,5.5,264,364
2028,2018-07-25,0,2.4,66.3,30.1,1411.85,1.9,5.5,264,372
2029,2018-07-26,0,1.5,68.8,30.1,1411.85,1.9,5.5,265,370
2030,2018-07-27,0,1.9,69.3,30.9,1411.85,1.9,5.5,265,370
2031,2018-07-28,7.5,1.2,77.1,29.5,1411.85,1.9,5.5,,
2032,2018-07-29,0,1.2,52.4,31.3,1411.85,1.9,5.5,,
2033,2018-07-30,0,1.2,50.9,31.7,1411.85,1.9,5.5,266,373
2034,2018-07-31,0,1.5,50.5,32.6,1411.85,1.9,5.5,266,369
2035,2018-08-01,0,1.7,55.5,33.6,1419.13,1.9,5.5,266,401
2036,2018-08-02,0,1.6,54.4,33.7,1419.13,1.9,5.5,272,398
2037,2018-08-03,0,1.9,55.3,33.1,1419.13,1.9,5.5,272,398
2038,2018-08-04,0,2.4,60.6,31.1,1419.13,1.9,5.5,,
2039,2018-08-05,2,2.6,71.8,30,1419.13,1.9,5.5,,
2040,2018-08-06,6.5,1.6,71.6,30.5,1419.13,1.9,5.5,272,398
2041,2018-08-07,0,1.5,63.4,30.5,1419.13,1.9,5.5,272,399
2042,2018-08-08,0,2.1,64.8,31,1419.13,1.9,5.5,280,439
2043,2018-08-09,2,1.5,76.3,28.8,1419.13,1.9,5.5,291,439
2044,2018-08-10,0,1.4,60.9,30.7,1419.13,1.9,5.5,295,441
2045,2018-08-11,0,1.5,55.8,31,1419.13,1.9,5.5,,
2046,2018-08-12,5,1.5,61.3,30.6,1419.13,1.9,5.5,,
2047,2018-08-13,1,1.4,68.6,30.5,1419.13,1.9,5.5,295,435
2048,2018-08-14,0,1.3,58.3,31.7,1419.13,1.9,5.5,295,455
2049,2018-08-15,1,1.2,59.5,31.7,1419.13,1.9,5.5,,
2050,2018-08-16,0,1.7,51,29.9,1419.13,1.9,5.5,318,454
2051,2018-08-17,0,1.8,39.8,27.2,1419.13,1.9,5.5,318,468
2052,2018-08-18,0,1.4,44.6,26.7,1419.13,1.9,5.5,,
2053,2018-08-19,0,1.2,50.6,28.2,1419.13,1.9,5.5,,
2054,2018-08-20,0,2,55.6,29.1,1419.13,1.9,5.5,327,481
2055,2018-08-21,5,2.5,71.4,26.6,1419.13,1.9,5.5,327,488
2056,2018-08-22,0,1.1,54.1,30.7,1419.13,1.9,5.5,327,483
2057,2018-08-23,3,1.7,59.1,29.4,1419.13,1.9,5.5,336,491
2058,2018-08-24,7.5,2.5,86.3,24.4,1419.13,1.9,5.5,336,490
2059,2018-08-25,0,2.6,68,25.2,1419.13,1.9,5.5,,
2060,2018-08-26,2,1.2,70,23.2,1419.13,1.9,5.5,,
2061,2018-08-27,19.5,0.8,91,22.7,1419.13,1.9,5.5,336,491
2062,2018-08-28,96.5,0.9,92.4,23.7,1419.13,1.9,5.5,341,491
2063,2018-08-29,42,2.4,86,25.2,1419.13,1.9,5.5,340,503
2064,2018-08-30,9.5,1.8,80.9,25.3,1419.13,1.9,5.5,346,506
2065,2018-08-31,0.1,1.6,67.4,25.6,1419.13,1.9,5.5,332,490
2066,2018-09-01,0,1.3,59.4,25.5,1438.93,1.9,5.5,,
2067,2018-09-02,0,1.5,55.8,25.1,1438.93,1.9,5.5,,
2068,2018-09-03,34.5,1,85.3,23.3,1438.93,1.9,5.5,332,489
2069,2018-09-04,0,2.2,69.4,23.2,1438.93,1.9,5.5,332,489
2070,2018-09-05,0,2.5,63.5,24,1438.93,1.9,5.5,347,469
2071,2018-09-06,1,2,69.9,24.1,1438.93,1.9,5.5,352,465
2072,2018-09-07,0.5,2.5,54.6,22,1438.93,1.9,5.5,355,450
2073,2018-09-08,0,1.7,48.8,21.7,1438.93,1.9,5.5,,
2074,2018-09-09,0,1.2,49,22.2,1438.93,1.9,5.5,,
2075,2018-09-10,0,1.6,49.5,22.9,1438.93,1.9,5.5,355,437
2076,2018-09-11,0,1.5,48.1,21.6,1438.93,1.9,5.5,355,432
2077,2018-09-12,0,1.4,52,22.8,1438.93,1.9,5.5,349,439
2078,2018-09-13,0,1.2,63.5,23.5,1438.93,1.9,5.5,351,439
2079,2018-09-14,0.5,1.3,66.9,23.5,1438.93,1.9,5.5,357,440
2080,2018-09-15,0.2,1,76,23.3,1438.93,1.9,5.5,,
2081,2018-09-16,2,1.7,83.6,22.2,1438.93,1.9,5.5,,
2082,2018-09-17,0.1,1.9,64.3,22.3,1438.93,1.9,5.5,357,441
2083,2018-09-18,0,1.2,59.8,22,1438.93,1.9,5.5,359,440
2084,2018-09-19,0.2,1,59.1,22.1,1438.93,1.9,5.5,359,429
2085,2018-09-20,5,1.8,82.4,19,1438.93,1.9,5.5,359,429
2086,2018-09-21,18,1.3,85.8,19.4,1438.93,1.9,5.5,369,427
2087,2018-09-22,6.5,1.8,62.3,20.8,1438.93,1.9,5.5,,
2088,2018-09-23,0,1.6,52.9,19.4,1438.93,1.9,5.5,,
2089,2018-09-24,0,2.1,48.3,17.6,1438.93,1.9,5.5,,
2090,2018-09-25,0,1.1,48,17.8,1438.93,1.9,5.5,,
2091,2018-09-26,0,1.7,47.9,19.4,1438.93,1.9,5.5,,
2092,2018-09-27,0,1.3,47.6,18.9,1438.93,1.9,5.5,357,440
2093,2018-09-28,0,1.2,58.1,17.5,1438.93,1.9,5.5,356,438
2094,2018-09-29,0,1,55.5,20.2,1438.93,1.9,5.5,,
2095,2018-09-30,0,2.3,52.5,17.6,1438.93,1.9,5.5,,
2096,2018-10-01,0,2.9,55.1,15.4,1485.02,1.9,5.5,362,431
2097,2018-10-02,0,1.6,61.4,15.9,1485.02,1.9,5.5,362,430
2098,2018-10-03,0,1.3,58,17.3,1485.02,1.9,5.5,,
2099,2018-10-04,0,1.3,56.5,19.3,1485.02,1.9,5.5,362,430
2100,2018-10-05,36.5,1.7,84.1,16.9,1485.02,1.9,5.5,362,443
2101,2018-10-06,55.5,2.2,84,18,1485.02,1.9,5.5,,
2102,2018-10-07,0,1.7,53.5,16.4,1485.02,1.9,5.5,,
2103,2018-10-08,0,1.1,47,14.8,1485.02,1.9,5.5,364,440
2104,2018-10-09,0,1.1,52.5,15.3,1485.02,1.9,5.5,,
2105,2018-10-10,7,2.5,61,12,1485.02,1.9,5.5,364,433
2106,2018-10-11,0,2.1,51,9.7,1485.02,1.9,5.5,369,432
2107,2018-10-12,0,1.3,54,10.9,1485.02,1.9,5.5,369,431
2108,2018-10-13,0,1,54,12.5,1485.02,1.9,5.5,,
2109,2018-10-14,0,1.5,60,13.2,1485.02,1.9,5.5,,
2110,2018-10-15,0,1.4,69.9,15.2,1485.02,1.9,5.5,369,427
2111,2018-10-16,0,1.3,55.9,14.5,1485.02,1.9,5.5,369,420
2112,2018-10-17,0,1.3,53.3,12.4,1485.02,1.9,5.5,369,411
2113,2018-10-18,0,1.1,59.5,12.7,1485.02,1.9,5.5,369,462
2114,2018-10-19,0,1.4,54.3,13.1,1485.02,1.9,5.5,369,462
2115,2018-10-20,0,1.2,53.9,13.4,1485.02,1.9,5.5,,
2116,2018-10-21,0,1.1,49.5,13.4,1485.02,1.9,5.5,,
2117,2018-10-22,0,1,50,14,1485.02,1.9,5.5,369,455
2118,2018-10-23,5,1.1,75.1,12.2,1485.02,1.9,5.5,369,452
2119,2018-10-24,0,1.3,66,12.5,1485.02,1.9,5.5,369,447
2120,2018-10-25,0,0.9,55.5,13.8,1485.02,1.9,5.5,357,445
2121,2018-10-26,11,1.6,74.1,12.2,1485.02,1.9,5.5,368,452
2122,2018-10-27,0,3.2,49.6,8.7,1485.02,1.9,5.5,,
2123,2018-10-28,5.5,1.5,77.1,8.3,1485.02,1.9,5.5,,
2124,2018-10-29,0,2,57.3,7.2,1485.02,1.9,5.5,368,452
2125,2018-10-30,0,1.6,51.3,6.1,1485.02,1.9,5.5,368,454
2126,2018-10-31,0,1.6,55.4,7.4,1485.02,1.9,5.5,368,453
2127,2018-11-01,0,1.3,53.4,8.4,1424.66,1.9,5.5,348,446
2128,2018-11-02,0,1.1,54.9,10.6,1424.66,1.9,5.5,348,448
2129,2018-11-03,0,1.3,56,11.2,1424.66,1.9,5.5,,
2130,2018-11-04,0,1.3,55,11.6,1424.66,1.9,5.5,,
2131,2018-11-05,0,1.1,65.5,11.9,1424.66,1.9,5.5,348,449
2132,2018-11-06,0,0.9,70.5,12.2,1424.66,1.9,5.5,369,451
2133,2018-11-07,2,1.1,79.5,12.8,1424.66,1.9,5.5,369,451
2134,2018-11-08,64,1.8,93.8,11.8,1424.66,1.9,5.5,379,449
2135,2018-11-09,1,3.1,69,12.1,1424.66,1.9,5.5,379,438
2136,2018-11-10,0,1.4,69.1,11.9,1424.66,1.9,5.5,,
2137,2018-11-11,0,1.1,67.6,8.1,1424.66,1.9,5.5,,
2138,2018-11-12,0,1.2,52.3,8.1,1424.66,1.9,5.5,379,434
2139,2018-11-13,0,1.1,51.6,8.8,1424.66,1.9,5.5,379,426
2140,2018-11-14,0,1.1,55.5,9.8,1424.66,1.9,5.5,379,419
2141,2018-11-15,0,1,55.4,9.7,1424.66,1.9,5.5,382,413
2142,2018-11-16,0,1.7,65.1,8.8,1424.66,1.9,5.5,384,389
2143,2018-11-17,0,1.4,50.8,4.9,1424.66,1.9,5.5,,
2144,2018-11-18,0,1.1,48.8,6.1,1424.66,1.9,5.5,,
2145,2018-11-19,0,1.4,50.4,6.5,1424.66,1.9,5.5,384,386
2146,2018-11-20,0.2,1.8,39.9,6.5,1424.66,1.9,5.5,384,382
2147,2018-11-21,1,1.2,57.1,5.8,1424.66,1.9,5.5,384,379
2148,2018-11-22,0,2.4,35,2.3,1424.66,1.9,5.5,417,363
2149,2018-11-23,0,1.4,29.6,1.9,1424.66,1.9,5.5,417,357
2150,2018-11-24,10.9,1.8,71.1,2.6,1424.66,1.9,5.5,,
2151,2018-11-25,0,1,77.8,4.8,1424.66,1.9,5.5,,
2152,2018-11-26,0,1,70.1,6.3,1424.66,1.9,5.5,417,352
2153,2018-11-27,0,1.5,65,7.1,1424.66,1.9,5.5,406,347
2154,2018-11-28,0,1.6,27.1,5,1424.66,1.9,5.5,406,344
