,Date,Rain,Wind,Sup,Temp,Oil,sobimul,nongmul
2609,2019-02-22,0,1.5,56.1,4,,,
2610,2019-02-23,0,1.1,41,6.8,,,
2611,2019-02-24,0,1.8,45,6.3,,,
2612,2019-02-25,0,2.3,55.8,4.7,,,
2613,2019-02-26,0,1.6,32.8,5.2,,,
2614,2019-02-27,0,1.6,31.3,7.8,,,
2615,2019-02-28,0,2,39.5,6.6,,,
2616,2019-03-01,0,2.1,42.3,6.6,1269.16,,
2617,2019-03-02,0,1.1,37.6,7.8,,,
2618,2019-03-03,0,1.5,36.4,9.4,,,
2619,2019-03-04,0,1.9,46.1,9.9,,,
2620,2019-03-05,0,2,66.3,8.4,,,
2621,2019-03-06,0,2,55,8.4,,,
2622,2019-03-07,0,2.2,51.1,7,,,
2623,2019-03-08,0,1.9,39.4,6.1,,,
2624,2019-03-09,0,1.3,31.8,7.2,,,
2625,2019-03-10,0,1.2,26.4,10.1,,,
2626,2019-03-11,0,1.8,61,6.6,,,
2627,2019-03-12,0,2.7,55.1,3.9,,,
2628,2019-03-13,0,3.3,38.5,3.5,,,
2629,2019-03-14,0,1.9,45.3,5,,,
2630,2019-03-15,3.5,1.6,72.8,5.5,,,
2631,2019-03-16,0,1.8,69.9,4.3,,,
2632,2019-03-17,0,2,55.4,6.3,,,
2633,2019-03-18,0,1.4,43.8,7.1,,,
2634,2019-03-19,0,1.4,52,10,,,
2635,2019-03-20,16.5,1.4,79,10.3,,,
2636,2019-03-21,3.3,2.9,77.4,7.1,,,
2637,2019-03-22,0,2.8,40.9,3.3,,,
2638,2019-03-23,1.7,2.4,46.9,3.3,,,
2639,2019-03-24,0,2.3,45.4,4.3,,,
2640,2019-03-25,0,2,56.1,7.3,,,
2641,2019-03-26,0,2,51.1,11.4,,,
2642,2019-03-27,0,3,66.4,11.6,,,
2643,2019-03-28,0,2.6,49.9,9.4,,,
2644,2019-03-29,0,2.1,33.1,9.2,,,
2645,2019-03-30,1.8,2.9,72,5.2,,,
2646,2019-03-31,0,3.2,46,4.4,,,
2647,2019-04-01,0,2.5,39.8,5.5,1316.42,,
2648,2019-04-02,0,2.2,36.9,6.7,,,
2649,2019-04-03,0,2.3,36.1,7.6,,,
2650,2019-04-04,0,2.5,43,9.2,,,
2651,2019-04-05,0,2.9,41,11.4,,,
2652,2019-04-06,0.8,1.1,39.9,9.3,,,
2653,2019-04-07,0,1.7,43.1,12.6,,,
2654,2019-04-08,0,2.5,25.6,11.6,,,
2655,2019-04-09,17.4,2.4,49.1,9.2,,,
2656,2019-04-10,5.6,1.8,78.4,7.1,,,
2657,2019-04-11,0,1.9,58,9.5,,,
2658,2019-04-12,0,2.2,48.5,11.4,,,
2659,2019-04-13,0,1.8,34,11.8,,,
2660,2019-04-14,1.7,2.2,45.5,9.6,,,
2661,2019-04-15,0,1.8,30.9,11.6,,,
2662,2019-04-16,0,1.6,26.3,14.9,,,
2663,2019-04-17,0,1.9,37.5,15.3,,,
2664,2019-04-18,0,2,74.4,12.6,,,
2665,2019-04-19,0,1.6,57.5,13.8,,,
2666,2019-04-20,1.2,1.9,66.9,14.3,,,
2667,2019-04-21,0.3,1.9,77.8,14.8,,,
2668,2019-04-22,0,1.4,50.6,19.3,,,
2669,2019-04-23,0,1.3,52,20.4,,,
2670,2019-04-24,4.1,1.6,70.4,19.5,,,
2671,2019-04-25,11.3,2,75.9,13.2,,,
2672,2019-04-26,4.9,1.5,82.1,8.4,,,
2673,2019-04-27,0,1.7,52.6,11.6,,,
2674,2019-04-28,0,1.6,48.8,12.9,,,
2675,2019-04-29,0,0.9,52.9,13,,,
2676,2019-04-30,0,1.6,52.8,15.5,,,
2677,2019-05-01,0,2.3,48.9,16.4,1385.31,,
2678,2019-05-02,0,2.3,28.5,17.1,,,
2679,2019-05-03,0,1.6,37.5,17.9,,,
2680,2019-05-04,0,1.7,40.4,19.5,,,
2681,2019-05-05,0,2.2,35.8,19.2,,,
2682,2019-05-06,0,3.1,27.1,14.5,,,
2683,2019-05-07,0,2.3,33.4,15,,,
2684,2019-05-08,0,2.3,48.3,15.6,,,
2685,2019-05-09,0,2.2,43.3,16.6,,,
2686,2019-05-10,0,1.9,48,17.8,,,
2687,2019-05-11,0,1.8,39,20.3,,,
2688,2019-05-12,0,1.5,36,21.6,,,
2689,2019-05-13,0,1.6,43.4,18.7,,,
2690,2019-05-14,0,1.6,44.5,19.6,,,
2691,2019-05-15,0,1.7,48.1,20.7,,,
2692,2019-05-16,0,1.5,43.8,23.5,,,
2693,2019-05-17,0,1.2,44.9,23.6,,,
2694,2019-05-18,0,2.1,46.8,22.8,,,
2695,2019-05-19,22,1.2,93,19.4,,,
2696,2019-05-20,8.7,3.4,63.6,16.4,,,
2697,2019-05-21,0,2.9,52,17.2,,,
2698,2019-05-22,0,2.4,46,19.5,,,
2699,2019-05-23,0,1.7,45,22.1,,,
2700,2019-05-24,0,1.7,46.4,24.2,,,
2701,2019-05-25,0,1.6,45.6,23.4,,,
2702,2019-05-26,0,1.8,39,24.5,,,
2703,2019-05-27,7.1,2.4,80.9,17.8,,,
2704,2019-05-28,0,2.6,45.9,18.1,,,
2705,2019-05-29,0,2,48.4,20.3,,,
2706,2019-05-30,0,2.4,48,19.6,,,
2707,2019-05-31,0,2.8,49.6,19.1,,,
2708,2019-06-01,0,1.9,60.5,18.9,1379.77,,
2709,2019-06-02,0,1.7,42.1,21.1,,,
2710,2019-06-03,0,1.8,42.9,23.1,,,
2711,2019-06-04,0,2.2,56.4,22.6,,,
2712,2019-06-05,0,1.8,63.8,23,,,
2713,2019-06-06,7.5,1.2,75.9,21.2,,,
2714,2019-06-07,35.3,1.9,77.3,20,,,
2715,2019-06-08,0,1.4,57.5,21.9,,,
2716,2019-06-09,2.5,1.8,66.1,21.6,,,
2717,2019-06-10,9.5,1.6,70.3,18.4,,,
2718,2019-06-11,0,1.4,51.1,20.5,,,
2719,2019-06-12,0,1.8,57.1,21.5,,,
2720,2019-06-13,0,1.7,51.9,23,,,
2721,2019-06-14,0,1.8,54.8,23,,,
2722,2019-06-15,2.1,2.4,61.5,21.9,,,
2723,2019-06-16,0,1.6,55.4,22,,,
2724,2019-06-17,0,2.3,59.1,21.7,,,
2725,2019-06-18,13.8,1.5,78.6,20.8,,,
2726,2019-06-19,0.2,1.9,77.8,21.4,,,
2727,2019-06-20,0,1.9,70.6,22.7,,,
2728,2019-06-21,0.2,1.7,72.9,22.1,,,
2729,2019-06-22,0,1.5,42.3,24.2,,,
2730,2019-06-23,0,1.8,40.4,25,,,
2731,2019-06-24,0,2,46.9,25.2,,,
2732,2019-06-25,0,1.6,49.1,25.6,,,
2733,2019-06-26,0,1.3,52.6,25.5,,,
2734,2019-06-27,1.4,1.4,70.5,25.5,,,
2735,2019-06-28,0,1.7,67.3,24.7,,,
2736,2019-06-29,1.5,1.2,72,23.1,,,
2737,2019-06-30,0,2.3,73.5,23.9,,,
2738,2019-07-01,0,2.3,64.4,23.9,1352.84,,
2739,2019-07-02,0,2.3,63.5,24.4,,,
2740,2019-07-03,0,1.7,64.6,24.1,,,
2741,2019-07-04,0,1.9,59.6,25.4,,,
2742,2019-07-05,0,1.5,42.1,27.6,,,
2743,2019-07-06,0,1.7,40.9,29.7,,,
2744,2019-07-07,0,2.2,43.3,26.7,,,
2745,2019-07-08,0,2,46.6,25.1,,,
2746,2019-07-09,0,1.8,46.4,25,,,
2747,2019-07-10,8.5,2,64.1,22.7,,,
2748,2019-07-11,2.9,1.3,76.9,21.9,,,
2749,2019-07-12,0,2,65.5,23.6,,,
2750,2019-07-13,0,1.7,67.3,24.9,,,
2751,2019-07-14,0,1.6,64.6,25.9,,,
2752,2019-07-15,7.7,1.1,80,23.8,,,
2753,2019-07-16,6.3,1.3,79,24.7,,,
2754,2019-07-17,0.7,1.2,73.9,25.6,,,
2755,2019-07-18,0,1.2,65,26.9,,,
2756,2019-07-19,0,1.5,61.3,28.6,,,
2757,2019-07-20,1.1,2.1,66.9,28,,,
2758,2019-07-21,6.2,2.2,87.1,25.1,,,
2759,2019-07-22,0.1,2.2,74.6,26.7,,,
2760,2019-07-23,0,1.7,70.8,28.1,,,
2761,2019-07-24,1,1.6,82.3,26.5,,,
2762,2019-07-25,9.7,1.2,90.1,26.3,,,
2763,2019-07-26,60,1.7,95.3,25.1,,,
2764,2019-07-27,0.6,1.3,76.6,28.4,,,
2765,2019-07-28,25.6,2.2,88.3,26.1,,,
2766,2019-07-29,0.5,2.6,74.5,27.5,,,
2767,2019-07-30,1.2,3.4,75.3,28.1,,,
2768,2019-07-31,62.3,2.2,91.1,25.8,,,
2769,2019-08-01,26.9,1.7,86.4,26.3,1351.92,,
2770,2019-08-02,0,1.2,74.6,28.4,,,
2771,2019-08-03,3,1.3,69,29.4,,,
2772,2019-08-04,8.6,1.2,75.9,28.3,,,
2773,2019-08-05,0,1.1,65.5,30.5,,,
2774,2019-08-06,0,1.5,51.4,31.6,,,
2775,2019-08-07,8,1.2,78.1,26.9,,,
2776,2019-08-08,0,1.6,71.4,28.9,,,
2777,2019-08-09,0,1.3,69,29.8,,,
2778,2019-08-10,0,1.5,57.9,31.5,,,
2779,2019-08-11,6.7,2.5,53.6,30.4,,,
2780,2019-08-12,56.2,1.3,91.8,26.6,,,
2781,2019-08-13,6.4,1.5,76.9,29.2,,,
2782,2019-08-14,0,1.5,63.9,30.4,,,
2783,2019-08-15,16.2,1.3,82,25.9,,,
2784,2019-08-16,0.1,2.2,74.5,25.9,,,
2785,2019-08-17,0,2.5,69.5,25.9,,,
2786,2019-08-18,0,1.7,66.5,25.6,,,
2787,2019-08-19,0,1.1,60.6,26.3,,,
2788,2019-08-20,0,1.5,56.3,28.2,,,
2789,2019-08-21,1.3,1.2,67.3,27,,,
2790,2019-08-22,0,1.7,66.5,26.9,,,
2791,2019-08-23,0,2.1,58.4,26.2,,,
2792,2019-08-24,0,1.5,60.9,24.1,,,
2793,2019-08-25,0,1.5,66.6,25,,,
2794,2019-08-26,0,1.2,63.8,26.4,,,
2795,2019-08-27,20,1,71.1,25.7,,,
2796,2019-08-28,0,1.9,66.2,26.1,,,
2797,2019-08-29,36.9,2.2,77.1,23.4,,,
2798,2019-08-30,0.2,2.4,66.3,22.6,,,
2799,2019-08-31,0,1.9,65,23.5,,,
2800,2019-09-01,0,1.4,64,23.7,1379.84,,
2801,2019-09-02,0,1.6,56.6,24.4,,,
2802,2019-09-03,0,2.3,67.6,24.1,,,
2803,2019-09-04,22.7,2.5,89,22.8,,,
2804,2019-09-05,36.4,2,91.4,23,,,
2805,2019-09-06,2.4,2.1,79.8,25.3,,,
2806,2019-09-07,2.8,6,72.9,25.7,,,
2807,2019-09-08,0,1.9,76.9,24.7,,,
2808,2019-09-09,0,1.7,74.3,25.1,,,
2809,2019-09-10,63.2,2.4,93.4,23.8,,,
2810,2019-09-11,7.6,3.1,71.4,24.3,,,
2811,2019-09-12,3.9,2.6,72.3,21,,,
2812,2019-09-13,0.1,1.7,60.4,23.3,,,
2813,2019-09-14,0.3,1.2,80,22.4,,,
2814,2019-09-15,0,1.7,70.4,24.2,,,
2815,2019-09-16,0,2.1,53,24.5,,,
2816,2019-09-17,0,2.1,41.6,23.5,,,
2817,2019-09-18,0,3.1,46,21,,,
2818,2019-09-19,0,1.9,46.5,19.5,,,
2819,2019-09-20,0,2.1,52.8,19.6,,,
2820,2019-09-21,0,2,60.3,19.6,,,
2821,2019-09-22,0.4,3.8,63.4,18.6,,,
2822,2019-09-23,0,2.2,51.1,20,,,
2823,2019-09-24,0,1.8,61.3,19.8,,,
2824,2019-09-25,0,1.4,64.4,20.9,,,
2825,2019-09-26,0,1.9,59.3,22.9,,,
2826,2019-09-27,0,1.9,57.5,22.9,,,
2827,2019-09-28,0,1.7,58.9,23.7,,,
2828,2019-09-29,0,1.7,60.6,22.6,,,
2829,2019-09-30,0,1.6,61,22.4,,,
2830,2019-10-01,0,1.8,67.1,23.1,1387.73,,
2831,2019-10-02,23.1,3,88,21.6,,,
2832,2019-10-03,4.6,2.8,73.4,22.4,,,
2833,2019-10-04,0,2.1,71.5,22.4,,,
2834,2019-10-05,0.6,2.9,72.6,18.7,,,
2835,2019-10-06,0,2.9,53.4,18.1,,,
2836,2019-10-07,25.4,1.8,92,14.8,,,
2837,2019-10-08,0,2.6,58.8,14.7,,,
2838,2019-10-09,0,1.7,48.3,13.6,,,
2839,2019-10-10,0,1.3,60.9,15.2,,,
2840,2019-10-11,0,1.9,60,18.8,,,
2841,2019-10-12,0,3.5,49.3,17.9,,,
2842,2019-10-13,0,1.9,52.6,17.2,,,
2843,2019-10-14,0,2.5,56.9,14.4,,,
2844,2019-10-15,0,1.6,55.6,14.5,,,
2845,2019-10-16,0,1.6,58.3,14.6,,,
2846,2019-10-17,0,1.7,56,15.4,,,
2847,2019-10-18,0,2.4,58.3,17,,,
2848,2019-10-19,0,1.8,63.8,17,,,
2849,2019-10-20,0,1.3,70.3,16.5,,,
2850,2019-10-21,0,1,61,17.1,,,
2851,2019-10-22,0,1.6,56.1,18.1,,,
2852,2019-10-23,0,2.4,57.3,17,,,
2853,2019-10-24,0,2.7,47.6,18.3,,,
2854,2019-10-25,0,2.4,58,16.7,,,
2855,2019-10-26,0,2.5,60,10,,,
2856,2019-10-27,0,1.6,59,11,,,
2857,2019-10-28,1.7,2.5,65.9,12.9,,,
2858,2019-10-29,0.1,2.3,61,12.5,,,
2859,2019-10-30,0,1.6,60.3,11.2,,,
2860,2019-10-31,0,2.3,73.8,14.8,,,
2861,2019-11-01,0,1.8,57.9,14.9,1380.51,,
2862,2019-11-02,0,1.5,57.3,13.6,,,
2863,2019-11-03,0,2.1,57.8,14.7,,,
2864,2019-11-04,0,2.1,57.8,13.8,,,
2865,2019-11-05,0,1.6,65.1,12.4,,,
2866,2019-11-06,0,1.8,63.6,11,,,
2867,2019-11-07,0,2.7,42.8,9.2,,,
2868,2019-11-08,0,1.9,31.4,6.8,,,
2869,2019-11-09,0,1.6,41.4,9.5,,,
2870,2019-11-10,11.8,2.1,59.6,10,,,
2871,2019-11-11,1.1,2.4,71.6,11.2,,,
2872,2019-11-12,0,1.4,63.6,9.3,,,
2873,2019-11-13,7.5,2.8,72.3,7.2,,,
2874,2019-11-14,0,2.9,30.6,1.3,,,
2875,2019-11-15,18.8,2,87.4,5.6,,,
2876,2019-11-16,0,1.6,81.3,6.8,,,
2877,2019-11-17,21.1,3.1,79.4,8.3,,,
2878,2019-11-18,14.7,3.9,59.8,4.6,,,
2879,2019-11-19,0,2.8,48,0.2,,,
2880,2019-11-20,0,1.8,35.5,0.5,,,
2881,2019-11-21,0,1.9,37.4,4.2,,,
2882,2019-11-22,0,2.1,34.1,9.7,,,
2883,2019-11-23,0,1.8,52,12.1,,,
2884,2019-11-24,3.8,2.2,74.6,9.8,,,
2885,2019-11-25,0,2.7,62.1,1.9,,,
2886,2019-11-26,0,2,64,6.6,,,
2887,2019-11-27,0,2.7,50.8,3.1,,,
2888,2019-11-28,0,2,52.4,3.5,,,
2889,2019-11-29,0,2,42.8,1.5,,,
2890,2019-11-30,0,1.7,42.6,4.1,,,
2891,2019-12-01,3.3,1.6,79.4,4.6,1385.42,,
2892,2019-12-02,0,3.1,48,-0.1,,,
2893,2019-12-03,0.6,1.6,61.3,0.5,,,
2894,2019-12-04,0,1.8,41.6,2,,,
2895,2019-12-05,0,3.2,31.9,-4.4,,,
2896,2019-12-06,0,1.7,34.5,-5.9,,,
2897,2019-12-07,0.1,1.7,65,-2.4,,,
2898,2019-12-08,0,1.4,65.1,-0.9,,,
2899,2019-12-09,0,2.5,56.8,3.2,,,
2900,2019-12-10,1.7,1.2,82.3,8.1,,,
2901,2019-12-11,0.2,3.4,62,6.3,,,
2902,2019-12-12,0,1.8,45.4,-0.7,,,
2903,2019-12-13,1,2,53.6,2.1,,,
2904,2019-12-14,0,2.3,58.3,2.7,,,
2905,2019-12-15,0,2,52.5,5.3,,,
2906,2019-12-16,0,1.9,58.9,7.8,,,
2907,2019-12-17,9.8,2.3,81.4,7.7,,,
2908,2019-12-18,0,2.5,64.6,0.8,,,
2909,2019-12-19,0,2.4,47.8,-0.8,,,
2910,2019-12-20,0,2.3,45.3,-1.1,,,
2911,2019-12-21,0.6,1.7,68.1,-1.2,,,
2912,2019-12-22,0.3,1.7,63.4,4.1,,,
2913,2019-12-23,2.9,2,80.4,3.4,,,
2914,2019-12-24,0,1.4,67.9,0.8,,,
2915,2019-12-25,0,1,60.8,2,,,
2916,2019-12-26,0.3,2.4,59,2,,,
2917,2019-12-27,0,2.1,45.4,-1.7,,,
2918,2019-12-28,0,2,47.6,1.1,,,
2919,2019-12-29,1.4,2.9,52.5,3.8,,,
2920,2019-12-30,0.4,2.9,70.3,2.7,,,
2921,2019-12-31,0,3.1,39.3,-7.9,,,
2922,2020-01-01,0.1,0.6,64.4,-2.2,1398.4,0.4,-1.7
2923,2020-01-02,0,1.2,65.4,1,,,
2924,2020-01-03,0,1.7,56.9,-0.1,,,
2925,2020-01-04,0,1.9,50.8,1.2,,,
2926,2020-01-05,0,1.1,45.6,1.3,,,
2927,2020-01-06,1.8,3.1,65.4,3.1,,,
2928,2020-01-07,46.3,4,95,6.3,,,
2929,2020-01-08,11.6,3.3,86.1,2.4,,,
2930,2020-01-09,0,2.3,65.3,-1.2,,,
2931,2020-01-10,0,1.5,62.9,-0.6,,,
2932,2020-01-11,0,1.9,60.9,-0.1,,,
2933,2020-01-12,0,2.4,61.5,-1,,,
2934,2020-01-13,0,2.3,51,-2.9,,,
2935,2020-01-14,0,1.6,45.3,-2.3,,,
2936,2020-01-15,0,1.9,44.8,-2.7,,,
2937,2020-01-16,0,1.6,43,-1.7,,,
2938,2020-01-17,0,1.5,43.9,-0.6,,,
2939,2020-01-18,0,1.8,48.1,0.3,,,
2940,2020-01-19,0.6,2.2,62.8,1.9,,,
2941,2020-01-20,0,2.5,46.8,0.7,,,
2942,2020-01-21,0,1.4,36.9,-0.4,,,
2943,2020-01-22,0,1.7,36,3,,,
2944,2020-01-23,0,2,49.3,4.6,,,
2945,2020-01-24,0,1.7,63,2.8,,,
2946,2020-01-25,0,1.5,63.1,4.3,,,
2947,2020-01-26,0,2.7,56.3,5.5,,,
2948,2020-01-27,0.1,4.6,48.1,5.9,,,
2949,2020-01-28,0,2.6,49.4,6.8,,,
2950,2020-01-29,0,2.1,46.4,6,,,
2951,2020-01-30,0,1.8,47,5.2,,,
2952,2020-01-31,0,2.3,59.6,3.9,,,
2953,2020-02-01,0,1.7,66.6,2.6,1369.85,,
2954,2020-02-02,0,1.8,52.3,1.5,,,
2955,2020-02-03,0,3.1,43.6,-0.4,,,
2956,2020-02-04,1.7,2.8,50.3,-1.6,,,
2957,2020-02-05,0,3.3,37.3,-8.3,,,
2958,2020-02-06,0,1.9,36.4,-6.4,,,
2959,2020-02-07,0,2,45.1,-1.7,,,
2960,2020-02-08,0,3,48.1,-0.1,,,
2961,2020-02-09,0,2,51.1,-0.5,,,
2962,2020-02-10,0,1.7,49.4,4,,,
2963,2020-02-11,0,1.6,37,6.8,,,
2964,2020-02-12,6.7,2.2,73.4,7.4,,,
2965,2020-02-13,0,1.7,84.8,6.5,,,
2966,2020-02-14,0,1.2,70.3,8.1,,,
2967,2020-02-15,2,2.7,63,9.8,,,
2968,2020-02-16,13.4,4,81.1,-1.4,,,
2969,2020-02-17,1,3.4,64.3,-5.9,,,
2970,2020-02-18,0,2.3,44,-4.1,,,
2971,2020-02-19,0,1.5,56.8,1,,,
2972,2020-02-20,0,1.7,62.6,4.6,,,
2973,2020-02-21,4.2,2.2,66.3,6.7,,,
2974,2020-02-22,3.1,4,62,4,,,
2975,2020-02-23,0,2,48.6,2.5,,,
2976,2020-02-24,0,1.6,51.8,7,,,
2977,2020-02-25,16.6,4.2,73.5,6.7,,,
2978,2020-02-26,0,2.1,59.6,6.4,,,
2979,2020-02-27,0,2,54,6.1,,,
2980,2020-02-28,3.9,1.4,79.4,4.5,,,
2981,2020-02-29,0.5,1.7,68.6,7.7,,,
2982,2020-03-01,0.2,2,71.8,5.8,1280.77,,
2983,2020-03-02,0,2.7,55.3,3.4,,,
2984,2020-03-03,0,2.6,57,4.8,,,
2985,2020-03-04,0,3.7,53.4,2.2,,,
2986,2020-03-05,0,2.5,47.5,1.4,,,
2987,2020-03-06,0,1.6,46.8,3.7,,,
2988,2020-03-07,0,2,39.5,7,,,
2989,2020-03-08,0,1.6,43.8,9.3,,,
2990,2020-03-09,0,1.8,37.6,11.1,,,
2991,2020-03-10,11.8,2.8,78.4,6.4,,,
2992,2020-03-11,0,3.3,41.8,3.8,,,
2993,2020-03-12,0,2.5,49.8,6.8,,,
2994,2020-03-13,0.5,3.3,41,4.9,,,
2995,2020-03-14,0,3,48.1,3.6,,,
2996,2020-03-15,0,3.6,48.3,4,,,
2997,2020-03-16,0,2.8,42.4,3.6,,,
2998,2020-03-17,0,2.1,65.8,6.6,,,
2999,2020-03-18,0,1.8,45.8,10,,,
3000,2020-03-19,0,4.8,49,9.1,,,
3001,2020-03-20,0,3.1,39.6,8.8,,,
3002,2020-03-21,0,2,56.5,12.8,,,
3003,2020-03-22,0,3,37.5,11,,,
3004,2020-03-23,0,1.9,37.9,10.6,,,
3005,2020-03-24,0,1.8,35,11.4,,,
3006,2020-03-25,0,1.9,33.6,12.5,,,
3007,2020-03-26,1.8,1.9,53.8,14.8,,,
3008,2020-03-27,2,3.3,56.4,11.9,,,
3009,2020-03-28,0,3.2,17.9,7.7,,,
3010,2020-03-29,0,2,30.6,8.7,,,
3011,2020-03-30,0,1.8,38.4,10.2,,,
3012,2020-03-31,0,2,34.5,11.9,,,
3013,2020-04-01,0,3.7,35.6,11.3,1132.44,,
3014,2020-04-02,0,2.3,41.4,9.3,,,
3015,2020-04-03,0,2.7,53.8,10,,,
3016,2020-04-04,0,3.4,36.4,8.9,,,
3017,2020-04-05,0,2.8,29.5,7.2,,,
3018,2020-04-06,0,2.4,38.3,9.3,,,
3019,2020-04-07,0,2.5,56.6,10.6,,,
3020,2020-04-08,0,3.5,25.5,9.4,,,
3021,2020-04-09,0,2.8,44.6,8.9,,,
3022,2020-04-10,0,2.4,52.6,10.7,,,
3023,2020-04-11,0,2.5,63.8,9.9,,,
3024,2020-04-12,0,3.8,58.6,9.9,,,
3025,2020-04-13,0,3.1,39.4,12.4,,,
3026,2020-04-14,0,2.4,46.8,13,,,
3027,2020-04-15,0,2.2,39.8,13.2,,,
3028,2020-04-16,0,2.3,39.9,16,,,
3029,2020-04-17,6.5,2.4,77.8,12.5,,,
3030,2020-04-18,0,2.6,67.9,13.5,,,
3031,2020-04-19,10.3,2.7,75.8,12.3,,,
3032,2020-04-20,0.1,3.3,73,10,,,
3033,2020-04-21,0,4.4,49,7.4,,,
3034,2020-04-22,0,4,46.8,6,,,
3035,2020-04-23,0,3.7,47.8,7.9,,,
3036,2020-04-24,0,3.9,55.6,9.9,,,
3037,2020-04-25,0,3.9,54.4,13.1,,,
3038,2020-04-26,0,3.2,43.1,12.3,,,
3039,2020-04-27,0,2.8,49.8,12.9,,,
3040,2020-04-28,0,3,50,13.9,,,
3041,2020-04-29,0,2.6,48.6,14.9,,,
3042,2020-04-30,0,2.7,57.1,17.1,,,
3043,2020-05-01,0,2.7,73.6,20.2,1065.79,,
3044,2020-05-02,0,2.3,79.6,20.3,,,
3045,2020-05-03,0,2,68.8,21.8,,,
3046,2020-05-04,0,2.7,63.9,20.2,,,
3047,2020-05-05,0,1.9,67.9,16,,,
3048,2020-05-06,0,2.1,50,19.4,,,
3049,2020-05-07,0,2.5,32.5,20.7,,,
3050,2020-05-08,2.3,2.4,32.8,19.9,,,
3051,2020-05-09,24.4,3.6,94.4,14.2,,,
3052,2020-05-10,1.3,2.5,88.6,14.4,,,
3053,2020-05-11,3.4,3,61,16.5,,,
3054,2020-05-12,0.7,2.9,69.4,14.3,,,
3055,2020-05-13,0,2.8,47.3,16.1,,,
3056,2020-05-14,0,2,35.4,19.3,,,
3057,2020-05-15,12,3,81.4,16.1,,,
3058,2020-05-16,2.5,1.6,90.3,16.7,,,
3059,2020-05-17,0,1.7,80.1,19.1,,,
3060,2020-05-18,29.8,2.4,79.4,19.1,,,
3061,2020-05-19,19,3.2,73.6,13,,,
3062,2020-05-20,0,1.9,60.4,14.4,,,
3063,2020-05-21,0,2.1,56.1,17.4,,,
3064,2020-05-22,0,1.9,68.5,18.5,,,
3065,2020-05-23,0,2.2,66.1,20.1,,,
3066,2020-05-24,14.5,2.9,84.8,17.1,,,
3067,2020-05-25,0,2.1,81,16.6,,,
3068,2020-05-26,1.5,2.1,81.9,16.2,,,
3069,2020-05-27,0,2.6,68.5,17.4,,,
3070,2020-05-28,0,1.9,62.8,18.7,,,
3071,2020-05-29,0,2,65.6,20.7,,,
3072,2020-05-30,0,1.9,57.3,22.6,,,
3073,2020-05-31,1,2.3,63,21.2,,,
3074,2020-06-01,0.4,3.4,64.3,19.7,1127.9,,
3075,2020-06-02,2,2.2,71,17.9,,,
3076,2020-06-03,0,2.4,73.3,22,,,
3077,2020-06-04,0.2,2.7,81.1,21.9,,,
3078,2020-06-05,0,1.8,69.4,23,,,
3079,2020-06-06,0,2,63.6,24.6,,,
3080,2020-06-07,0,2.3,69.4,22.7,,,
3081,2020-06-08,0,2.1,63.6,25,,,
3082,2020-06-09,0,2.3,51.6,26.7,,,
3083,2020-06-10,6.2,2,63.8,25.8,,,
3084,2020-06-11,0,2.2,68.3,26.1,,,
3085,2020-06-12,0,1.7,68.6,24.7,,,
3086,2020-06-13,0,1.9,52.8,26.9,,,
3087,2020-06-14,1.1,2.9,70.6,24,,,
3088,2020-06-15,0,2.8,62.3,23,,,
3089,2020-06-16,0,2.2,63,24.4,,,
3090,2020-06-17,0,2,58.6,24.3,,,
3091,2020-06-18,0,1.6,61.4,23.4,,,
3092,2020-06-19,0.1,2.1,61.4,24.7,,,
3093,2020-06-20,0,2.1,62.6,24.9,,,
3094,2020-06-21,0,2,59.5,26.1,,,
3095,2020-06-22,0,2,50.5,28.6,,,
3096,2020-06-23,0,1.9,53.5,27.3,,,
3097,2020-06-24,37.6,2.7,83.5,22.3,,,
3098,2020-06-25,13.3,2.2,91,21.6,,,
3099,2020-06-26,2.1,3.2,82.1,21.8,,,
3100,2020-06-27,0,2,70.4,24.1,,,
3101,2020-06-28,0,2.4,70.5,25.2,,,
3102,2020-06-29,11.9,2.4,77,23.8,,,
3103,2020-06-30,64.7,4,83,20.1,,,
3104,2020-07-01,0,1.9,79.3,21.1,1162.9,,
3105,2020-07-02,0,1.9,74.5,24.2,,,
3106,2020-07-03,0.1,2.6,63.5,25.5,,,
3107,2020-07-04,1.6,2.1,63.9,24.2,,,
3108,2020-07-05,0,1.9,68.6,23.8,,,
3109,2020-07-06,0,2.1,66.6,25.6,,,
3110,2020-07-07,0,2.5,75.5,24.1,,,
3111,2020-07-08,0,2,71.9,25.5,,,
3112,2020-07-09,0,1.7,64.6,27.5,,,
3113,2020-07-10,2.2,2.8,75,24.5,,,
3114,2020-07-11,0,2.6,62.6,25.8,,,
3115,2020-07-12,2.9,2.4,71.9,23.5,,,
3116,2020-07-13,47.6,4,94.8,18.7,,,
3117,2020-07-14,11.5,2.8,79.4,20.3,,,
3118,2020-07-15,0,2,63.1,23.4,,,
3119,2020-07-16,0,1.8,70.9,25,,,
3120,2020-07-17,0,1.9,72,26,,,
3121,2020-07-18,0,1.6,71.6,26.1,,,
3122,2020-07-19,29.1,2.7,81.6,24,,,
3123,2020-07-20,3.6,3.7,86.3,23.8,,,
3124,2020-07-21,0,1.6,77,25,,,
3125,2020-07-22,11.5,1.6,89.3,23.7,,,
3126,2020-07-23,103.1,3.6,95.5,21.1,,,
